id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36221991,Modern apartment 11 min from Stockholm city center,272431520,Hjalmar,,Hägersten-Liljeholmens,59.31054,17.99511,Entire home/apt,871,3,5,2019-08-20,2.34,1,0
36221997,Ljus och fräsch 4 :a rummare i Bromma,196005855,Maria,,Bromma,59.36381,17.94666,Entire home/apt,851,4,0,,,1,321
36227697,Light apartment close to the center,265723835,Therese,,Norrmalms,59.34731,18.05836,Entire home/apt,1096,2,3,2019-09-07,1.61,1,7
36230024,Södermalm,272494690,Henok,,Södermalms,59.31158,18.09591,Private room,881,7,0,,,1,365
36230568,Cosy 2 room apt in the heart of Sofo,41537612,Nicole,,Södermalms,59.30879,18.08298,Entire home/apt,1301,3,9,2019-09-24,3.91,1,0
36232216,"Central, nära badplats, lugnt, sjöutsikt   balkong",148403352,Lina,,Södermalms,59.32041,18.03982,Private room,597,1,3,2019-09-01,1.84,1,0
36233717,Charming house with garden just outside Stockholm,195449382,Johanna,,Bromma,59.34539,17.91384,Entire home/apt,1702,5,0,,,1,0
36234508,Drömläge på Lilla Essingen,65620858,Cecilia,,Kungsholmens,59.32294,18.00544,Entire home/apt,1203,1,2,2019-08-07,0.86,1,0
36235144,A City Centre Studio,269562525,Malika,,Norrmalms,59.34678,18.0637,Entire home/apt,646,3,6,2019-08-31,2.34,1,0
36235180,Cozy studio apartment in central Stockholm,16618200,Alexader,,Norrmalms,59.34396,18.02939,Entire home/apt,499,3,4,2019-09-26,2.00,1,20
36246491,Villa close to Stockholm and 400 meters from lake,272631525,Hanna,,Skarpnäcks,59.23615,18.14227,Entire home/apt,1096,4,5,2019-08-04,1.92,1,8
36246863,Single bedroom in Aspudden,49421729,Anneli,,Hägersten-Liljeholmens,59.30804,18.00032,Private room,352,2,0,,,2,0
36253333,Hotel feeling studio apartment with french balcony,272065265,Aree,,Norrmalms,59.34075,18.06192,Entire home/apt,1301,2,10,2019-09-22,4.76,1,168
36256197,"Renovated apartment, STORA ESSINGEN, Stockholm",231986464,Linda,,Kungsholmens,59.32494,17.98931,Entire home/apt,802,2,3,2019-08-25,1.45,1,0
36257294,Clean studio with a perfect mix of city & nature!,105202050,Marcus,,Östermalms,59.35285,18.08989,Entire home/apt,881,3,4,2019-08-26,1.74,1,0
36269253,"Tyst rum i bästa läget, invid park i city. Cykel",35153853,Annika,,Kungsholmens,59.33234,18.0375,Private room,499,1,16,2019-08-07,5.85,1,176
36270478,187m2 luxury penthouse apartment in prime location,67464824,Niclas,,Östermalms,59.33697,18.07897,Entire home/apt,4500,2,4,2019-09-16,2.26,1,167
36271085,"En fin lägenhet nära natur, strand och city!",272788309,Agnes,,Bromma,59.34286,17.8749,Entire home/apt,499,31,0,,,2,210
36273254,Cosy and comfortable 4 bedroom house for families,272808812,Jenny,,Bromma,59.35846,17.91227,Entire home/apt,1438,4,5,2019-08-17,1.95,1,0
36277061,Ett av Söders äldsta hus/one of the oldest houses,32443603,Albin,,Södermalms,59.31561,18.0685,Entire home/apt,949,5,2,2019-08-11,0.97,1,97
36285723,Cozy Retro style flat close to nature & Södermalm,16900939,Amanda,,Skarpnäcks,59.29246,18.10091,Entire home/apt,851,3,4,2019-08-10,1.64,2,0
36285985,Old fire station,82342573,Jona,,Bromma,59.33687,17.96669,Entire home/apt,1154,2,3,2019-08-25,1.23,1,8
36288952,"Top floor Hipster retro apt, super central",200311875,David,,Södermalms,59.31691,18.04122,Entire home/apt,773,2,3,2019-08-18,1.27,1,9
36290694,Rum till Turister nära till Stan,240962990,Tima,,Enskede-Årsta-Vantörs,59.25444,18.02517,Private room,450,1,0,,,1,90
36292057,Fresh central century apartment,45917045,Martina,,Södermalms,59.31737,18.05149,Entire home/apt,597,5,5,2019-08-27,3.00,1,0
36294824,Cozy 1 bedroom flat in the heart of Sofo,30470477,Elisabeth,,Norrmalms,59.33033,18.06934,Entire home/apt,998,3,3,2019-09-11,1.84,3,0
36296226,Exquisite Scandinavian Apartment with Easy commute,16683151,Olof,,Norrmalms,59.33878,18.03038,Entire home/apt,1497,3,11,2019-08-30,3.98,13,0
36299563,"Kista Galleria  2,5 rum  Apartment",26120448,Sata,,Rinkeby-Tensta,59.39729,17.94293,Entire home/apt,998,1,12,2019-09-15,4.68,3,17
36299681,3 bedroom apartment in Stockholm,271838623,Bader,,Norrmalms,59.32999,18.07437,Entire home/apt,2348,30,0,,,1,331
36299959,Nyrenoverad vindslägenhet med tre sovrum,272997328,Erik,,Älvsjö,59.28382,18.02113,Entire home/apt,851,3,5,2019-08-10,2.05,1,10
36300686,"Kista galleria, room's 2",26120448,Sata,,Rinkeby-Tensta,59.39723,17.94244,Private room,499,1,0,,,3,25
36302202,Room in charmy flat near nature reserve and metro!,273013456,Katrin,,Hässelby-Vällingby,59.36338,17.85654,Private room,499,1,0,,,1,1
36303150,Kista Galleria rum 1,26120448,Sata,,Rinkeby-Tensta,59.39589,17.94135,Private room,499,1,0,,,3,25
36309301,"Fin lgh m balkong, nära Mälaren, 50 min från City",273065640,Maria,,Hässelby-Vällingby,59.38153,17.803,Entire home/apt,704,7,0,,,1,0
36313073,Apartment near Stockholm city centre,140091247,Ahmed,,Rinkeby-Tensta,59.41181,17.9235,Private room,450,1,6,2019-08-20,2.47,1,1
36313487,Beautiful Century apt. in the heart of Södermalm,230461251,Elli,,Södermalms,59.3182,18.0607,Entire home/apt,900,3,15,2019-09-24,5.42,1,12
36313987,Cozy private room with private toilet,28308303,Gustavo,,Östermalms,59.35249,18.05684,Private room,401,2,1,2019-07-18,0.41,1,0
36323577,A comfy room in a quiet suburb close to city,62387227,Mia,,Farsta,59.27404,18.07056,Private room,303,2,2,2019-08-01,0.85,1,5
36324410,Lugnt centralt läge i Stockholm,273186263,Elisabeth,,Södermalms,59.3164,18.07364,Private room,704,1,12,2019-09-14,4.68,1,295
36328546,Experience Sthlm in Deluxe Flat by Royal Castle,60382478,Elias,,Södermalms,59.32512,18.0752,Entire home/apt,1497,3,8,2019-09-15,4.62,11,89
36330969,Råcksta herrgård,128841071,Ida,,Hässelby-Vällingby,59.35528,17.88236,Entire home/apt,2299,2,0,,,1,365
36331672,Very basic apartment in quiet neighbourhood.,255393984,Linda,,Hässelby-Vällingby,59.36123,17.83849,Entire home/apt,460,4,0,,,1,56
36333517,Villa Sundby i Spånga/Bromma. Oas nära stan.,79106541,Jessica,,Spånga-Tensta,59.36364,17.91141,Private room,303,1,1,2019-07-21,0.43,3,0
36335361,1 room apartment 10min from city central,53275990,Nellie,,Älvsjö,59.27663,18.01337,Entire home/apt,401,2,6,2019-08-18,2.40,1,46
36335470,Östermalm - Best location - Design Apartment,15959826,Eric,,Östermalms,59.33959,18.0788,Entire home/apt,2495,2,4,2019-09-16,2.22,1,120
36339795,Best price Beautiful house near subway station,273045487,Nian,,Skärholmens,59.28618,17.92368,Private room,225,1,4,2019-08-01,1.48,1,14
36340138,Chic Decorative Apartment w/ shared Roof Terrace,135323554,Andreas,,Södermalms,59.31303,18.09537,Entire home/apt,1301,3,9,2019-09-17,3.42,11,103
36340282,"Romantic, Vintage-Style Old Town Apartment",51002540,Fredrik,,Södermalms,59.32349,18.07159,Entire home/apt,1644,3,14,2019-09-16,5.32,12,105
36345811,"Fräscht, Familjevänlig. Bra kommunikationer!",273322560,Henrik,,Bromma,59.36156,17.94876,Entire home/apt,753,1,1,2019-07-05,0.35,1,0
36347395,Cosy appartment in a nice area with balcony,81722131,Mathias,,Skarpnäcks,59.29607,18.09479,Entire home/apt,704,2,0,,,1,0
36362041,3 room apt near Södermalm - cosy & family friendly,265866153,Sanna,,Enskede-Årsta-Vantörs,59.29178,18.05263,Entire home/apt,1350,3,2,2019-08-18,1.30,1,0
36365010,Room in apartment close to green areas and water,3556854,Jenny,,Hässelby-Vällingby,59.35803,17.88951,Private room,254,1,8,2019-09-24,3.08,1,0
36365575,Fresh studio apartment close to Stockholm city,36588881,Tiina,,Hägersten-Liljeholmens,59.30188,18.00074,Entire home/apt,460,3,11,2019-09-08,5.32,1,0
36367406,Mycket fräscht boende i Kista Centrum,273445845,Hans,,Rinkeby-Tensta,59.40129,17.94052,Shared room,499,2,2,2019-09-15,1.58,1,363
36369584,Cozy flat in a nice area of Södermalm with seaview,111552900,Marie,,Södermalms,59.31559,18.02831,Entire home/apt,1497,2,7,2019-09-22,3.56,1,0
36370423,Central apartment with balcony,34419632,Erik,,Östermalms,59.33335,18.08484,Entire home/apt,1350,4,5,2019-09-22,3.75,1,0
36371436,Bright & modern 50s style apartment by the water,14017894,Max,,Kungsholmens,59.32958,18.00012,Entire home/apt,597,2,3,2019-08-23,2.20,1,72
36373146,Cozy lovely studio full furnished,104595545,Will,,Farsta,59.27288,18.07928,Entire home/apt,499,2,7,2019-08-30,3.56,1,0
36384141,Very nice-cozy room in Blackerberg-Stockholm,269014628,Nguyen,,Bromma,59.34644,17.88337,Private room,313,1,1,2019-07-05,0.35,1,6
36389278,Apartment right in the center of Södermalm!,137489840,Sandra,,Södermalms,59.31559,18.0771,Entire home/apt,988,4,7,2019-09-18,3.75,1,5
36404929,Summer flat with full sea view - 10min to city!,273722476,Tommy,,Bromma,59.34039,17.99196,Entire home/apt,597,5,2,2019-08-15,0.97,1,0
36405566,Mysigt radhus i Stureby,68974025,Linda,,Enskede-Årsta-Vantörs,59.27803,18.04262,Entire home/apt,1702,4,0,,,1,68
36405677,Stylish 2 bedroom apartment with sunny balcony,166630436,Hanna,,Södermalms,59.31593,18.03476,Entire home/apt,998,3,2,2019-09-23,2,1,22
36406817,Nice private room close to the city,43185253,Eva & Björn,,Södermalms,59.30381,18.08777,Private room,460,2,11,2019-09-26,4.02,1,58
36410391,Visit Museums & Stroll Old Town from Compact Apt,16683151,Olof,,Södermalms,59.32334,18.07054,Entire home/apt,1203,3,9,2019-09-12,3.70,13,2
36415659,"Charmig 2:a i Hägersten, 3 min till tunnelbana",5092068,Malin,,Hägersten-Liljeholmens,59.29674,17.98357,Entire home/apt,753,7,0,,,1,0
36416381,Cosy room in central apartment,12612706,Julia,,Hägersten-Liljeholmens,59.30674,18.02542,Private room,382,2,0,,,2,16
36418407,Lägenheten nära Stockholm city!,273814927,Sara,,Kungsholmens,59.33899,18.01328,Entire home/apt,587,1,5,2019-09-23,2.17,1,26
36422324,"Sofo family apartment
Perfectly situated!",2853123,John,,Södermalms,59.31432,18.08314,Entire home/apt,1702,5,0,,,1,0
36431040,Nice apartment next to the Stadion,273913097,Camilla,,Östermalms,59.34604,18.08421,Entire home/apt,2201,3,1,2019-07-29,0.48,1,0
36434486,Stockholm centralt Vasastan,94301156,Ulrika,,Norrmalms,59.34428,18.04704,Entire home/apt,753,1,8,2019-09-22,3.24,1,79
36448782,Old wooden house with garden in Stockholm,142988912,Linus & Johanna,,Skarpnäcks,59.27841,18.11711,Entire home/apt,1800,2,4,2019-08-15,1.58,1,2
36451881,Sky apartment,251175684,Cami,,Farsta,59.24494,18.08426,Private room,303,1,3,2019-09-10,1.64,2,84
36463610,Centrally located house with sundeck and garden.,36960976,Mårten,,Farsta,59.275,18.0762,Entire home/apt,1203,2,3,2019-09-23,1.58,1,20
36465377,Hyrs ut kort tid.  Omgående,103946225,Diana,,Farsta,59.24555,18.08294,Entire home/apt,998,94,0,,,1,180
36468671,Beautiful apartment in the heart of SoFo,274194477,Bitte,,Södermalms,59.31378,18.08619,Entire home/apt,949,1,8,2019-09-21,3.93,1,99
36474426,"Ett unikt boende nära staden, naturen och vattnet",6349808,Annette,,Södermalms,59.30444,18.10646,Entire home/apt,988,2,2,2019-08-12,0.73,1,41
36476626,Hammarby Sjöstad,63702035,Jessica,,Södermalms,59.30632,18.10948,Entire home/apt,998,1,0,,,1,22
36477300,"Airy apartment in the seatown, close to the city!",182222127,Emilia,,Södermalms,59.30626,18.11248,Entire home/apt,939,3,3,2019-09-08,1.34,1,0
36479178,Cozy apartment 6 minutes from the central station,57009124,Kc,,Södermalms,59.31139,18.06744,Entire home/apt,724,1,3,2019-09-23,2.05,1,6
36479756,Welcome to calm and cosy Mälarhöjden,274276138,Lars,,Hägersten-Liljeholmens,59.2975,17.94607,Entire home/apt,1996,2,3,2019-09-01,1.67,1,68
36479854,Toppen fin nyproducerad lägenhet,18178397,Nabiha,,Hägersten-Liljeholmens,59.30506,18.02194,Entire home/apt,1203,1,1,2019-07-31,0.50,1,17
36480352,Great apartment in the hip city area Aspudden.,14901492,Katrin,,Hägersten-Liljeholmens,59.30559,17.99707,Entire home/apt,753,2,1,2019-08-13,0.64,1,0
36482634,Modern 1 room apartment 25 min to Stockholm B1:2,259629999,Louise,,Hässelby-Vällingby,59.36668,17.85825,Hotel room,704,3,6,2019-09-19,2.90,20,339
36483558,Modern studioapartment 25 min to Stockholm (C1:1),259629999,Louise,,Hässelby-Vällingby,59.36612,17.85794,Hotel room,753,3,4,2019-08-28,2.45,20,345
36483755,Villa Sundby i Spånga/Bromma. Oas nära stan. (gul),79106541,Jessica,,Spånga-Tensta,59.3662,17.90676,Entire home/apt,597,1,1,2019-08-25,0.86,3,0
36483979,Studioapartment 25 min from Sthlm city (C1:13),259629999,Louise,,Hässelby-Vällingby,59.36694,17.85973,Hotel room,704,3,6,2019-09-20,3.33,20,345
36484444,Studio apartment 25 min to Stockholm city (C2:10),259629999,Louise,,Hässelby-Vällingby,59.36493,17.85941,Hotel room,646,3,3,2019-09-14,1.32,20,353
36502178,Stockholm,160072992,Erwa,,Hägersten-Liljeholmens,59.29232,17.99126,Private room,264,3,0,,,2,333
36503314,A cosy apartment in the center of Stockholm,9511209,Greta,,Norrmalms,59.33807,18.04091,Entire home/apt,646,7,5,2019-08-26,2.68,1,349
36513691,Beautiful centrally located apartment,274518751,Philip,,Östermalms,59.34355,18.06637,Entire home/apt,1996,1,0,,,1,0
36515865,In the centre of lovely Södermalm.,274502537,Fredrik,,Södermalms,59.31581,18.07474,Entire home/apt,998,7,1,2019-07-26,0.46,1,28
36516654,Spacious central apartment in Globen,274541191,Amanda,,Enskede-Årsta-Vantörs,59.29411,18.07748,Entire home/apt,1605,1,10,2019-09-27,3.75,1,149
36517083,A 2 bedroom apartment with a private outdoor place,46567865,Felicia,,Hägersten-Liljeholmens,59.30044,17.99884,Entire home/apt,802,2,2,2019-08-22,1.30,1,0
36518667,Studio in the centre of Södermalm,274555979,Joel,,Södermalms,59.31826,18.05437,Entire home/apt,685,1,9,2019-09-26,3.65,1,0
36522808,Homey hotel room that's not gonna hurt your wallet,262807791,Mega,,Östermalms,59.37184,18.06145,Private room,450,5,1,2019-08-11,0.61,1,0
36539599,Allt du behöver på absolut bästa adress,81642944,Julia,,Östermalms,59.33478,18.08464,Entire home/apt,998,1,1,2019-08-04,0.54,1,0
36545972,Beautiful apartment - best location in Stockholm,183369916,Malin,,Norrmalms,59.33844,18.04011,Entire home/apt,998,2,3,2019-09-27,3,1,84
36547495,Lovely single room in the heart of Södermalm,1793574,Nath,,Södermalms,59.3165,18.07486,Private room,597,3,6,2019-09-05,3.05,1,160
36557366,Ett rymligt hus med trädgård i söderläge,37966035,Sofie,,Skärholmens,59.29327,17.92095,Private room,401,2,0,,,1,77
36560982,Cozy apppartment in central Stockholm,274840789,Erik,,Kungsholmens,59.33089,18.04882,Entire home/apt,1399,4,1,2019-08-22,0.79,1,177
36563342,Two bedroom flat in attractive Liljeholmskajen,64650435,Cecilia,,Hägersten-Liljeholmens,59.30598,18.02353,Entire home/apt,998,1,0,,,1,2
36582510,ROOM IN STOCKHOLM NEAR LAKE AND THE  CITY!,274531466,Denice,,Skärholmens,59.2975,17.94168,Private room,695,1,5,2019-09-23,2.42,4,179
36595790,Sunset designer loft 90m2,231215564,Mattias,,Norrmalms,59.34052,18.05832,Entire home/apt,1301,3,5,2019-09-15,5,1,30
36597334,Good apartment in Stockholm Bromma,243963031,Joacim,,Bromma,59.35861,17.94836,Entire home/apt,704,2,3,2019-09-07,3,6,25
36598758,Charmig lägenhet nära city,10716710,Jakob,,Kungsholmens,59.33043,18.03158,Entire home/apt,1096,5,1,2019-08-01,0.51,2,11
36612040,Cozy apartment 10 min away from the city!,271717837,Louise,,Skarpnäcks,59.28435,18.09857,Entire home/apt,753,2,0,,,1,0
36614327,Nice Luxury Yacht for 1-6 persons near city,103670971,Olle,,Kungsholmens,59.32394,18.00789,Entire home/apt,1203,2,1,2019-09-12,1,9,0
36614536,Spacious room in the heart of Södermalm,20549671,Erasmus,,Södermalms,59.31255,18.05864,Private room,499,2,0,,,1,236
36617361,Modern apartment - Central Stockholm Gärdet,34572360,Per,,Östermalms,59.34721,18.09496,Entire home/apt,548,1,4,2019-09-23,2.93,1,6
36620811,"26 July till 21 August. 
Near the central station",37749289,Shahbaz,,Kungsholmens,59.33612,18.03112,Entire home/apt,724,20,0,,,2,0
36622123,Seaview - apartment with balcony,273683126,Linda,,Södermalms,59.31549,18.02958,Entire home/apt,1702,3,2,2019-09-19,1.71,1,72
36626145,2-room apartment near park & water at Kungsholmen,46015264,Hampus,,Kungsholmens,59.33216,18.004,Entire home/apt,802,5,4,2019-08-25,1.71,1,17
36630772,Stylish and large apartment in trendy Hornstull,11622629,Adisa,,Södermalms,59.31759,18.02918,Entire home/apt,1497,2,6,2019-09-15,2.95,1,165
36631642,Modern and fresh flat in a central and green area,3399522,David,,Östermalms,59.35229,18.06556,Entire home/apt,802,2,0,,,1,0
36649072,Welcom to Stockholm’s most beautiful neighbourhood,849885,Masa,,Östermalms,59.34023,18.0791,Entire home/apt,1605,1,2,2019-08-05,0.95,1,0
36651017,.,275482959,Ca,,Norrmalms,59.34059,18.03598,Entire home/apt,3199,3,0,,,1,0
36667836,Beautiful and spacious apartment all for yourself!,265816573,Ida,,Skarpnäcks,59.27217,18.12598,Entire home/apt,548,5,0,,,1,24
36671148,Perfekt townhouse för familj som vill bo centralt,65111834,Di,,Enskede-Årsta-Vantörs,59.28438,18.09771,Entire home/apt,1203,2,0,,,1,352
36686787,Room in quiet area 15 min from Södermalm,21583148,Anna Kamini,,Hägersten-Liljeholmens,59.2827,17.9677,Private room,499,1,4,2019-09-15,2.86,1,0
36687952,Pretty apartment at beautiful Södermalm,275484557,Annelie,,Södermalms,59.31187,18.09057,Entire home/apt,1203,1,0,,,1,14
36695252,Great location,246212436,Bea,,Älvsjö,59.27912,18.01009,Private room,401,1,10,2019-09-23,5.26,1,27
36723848,Nice room with private entrance  in detached house,276020302,Lotta,,Älvsjö,59.27943,17.9952,Private room,401,1,19,2019-09-22,11.18,1,62
36728979,Casa de l'Art,29953953,Geronimo,,Skarpnäcks,59.26877,18.12572,Private room,303,2,3,2019-08-14,1.50,1,0
36729758,5min to lake+good communications to Stockholm City,189803690,Sara,,Farsta,59.2337,18.09115,Entire home/apt,978,2,2,2019-09-02,1.03,1,6
36743064,Bright century style studio,276185168,Lulu,,Kungsholmens,59.33296,18.03406,Entire home/apt,802,2,0,,,1,0
36747843,Studio apartment in Vasastan,63576843,Johan,,Norrmalms,59.351,18.05688,Entire home/apt,685,2,1,2019-07-25,0.45,1,0
36752841,"Unique Cellar Old Town Apartment, Private Entrance",16683151,Olof,,Södermalms,59.32525,18.07316,Entire home/apt,1605,3,5,2019-09-07,2.50,13,53
36754961,Perfect weekend apartment in Stockholm,276267828,Gabriel,,Östermalms,59.34361,18.09936,Entire home/apt,900,2,4,2019-09-14,2.14,1,25
36758244,Spacious Room in a very nice apartment,851027,Isabel,,Bromma,59.36503,17.94654,Private room,910,1,0,,,1,1
36780237,Private bedroom (2 beds/window/private WC) in SoFo,2962192,Jessica,,Södermalms,59.3126,18.08285,Private room,998,4,3,2019-08-20,1.73,1,16
36781505,Newly renovated 2019! Close to inner city.,70942841,Appartement I Bromma,,Bromma,59.33005,17.94997,Entire home/apt,900,3,2,2019-09-16,2,9,171
36781863,Modern Airy Apartment with Balcony on 5th Floor,16683151,Olof,,Östermalms,59.34584,18.08383,Entire home/apt,1497,3,0,,,13,156
36783580,Generator - 6 bed Dorm,270945260,Generator,,Norrmalms,59.33614,18.05009,Hotel room,4999,1,6,2019-09-10,2.86,10,344
36783624,Generator - Double Room,270945260,Generator,,Norrmalms,59.33632,18.05134,Hotel room,4999,1,9,2019-09-14,3.91,10,344
36783661,Generator - Bed in 6 Bed Dorm,270945260,Generator,,Norrmalms,59.33668,18.04999,Hotel room,4999,1,30,2019-09-11,14.75,10,344
36783692,Generator - Premium Room,270945260,Generator,,Norrmalms,59.33619,18.05142,Hotel room,4999,1,24,2019-09-13,10.43,10,344
36783732,Generator - Bed in 6 Bed Dorm Female Only,270945260,Generator,,Norrmalms,59.33506,18.05164,Hotel room,4999,1,6,2019-09-14,2.90,10,345
36783872,Generator - Family Room,270945260,Generator,,Norrmalms,59.33512,18.04956,Hotel room,499,1,2,2019-09-09,0.98,10,344
36783908,Generator - Twin Room,270945260,Generator,,Norrmalms,59.33567,18.05122,Hotel room,4999,1,4,2019-09-10,2.35,10,345
36783948,Generator - Bed in Quad,270945260,Generator,,Norrmalms,59.33682,18.04956,Hotel room,4999,1,10,2019-09-11,5.36,10,345
36784006,Generator - Quadruple Room,270945260,Generator,,Norrmalms,59.3371,18.04982,Hotel room,4999,1,0,,,10,345
36784137,Generator - Studio,270945260,Generator,,Norrmalms,59.33619,18.04975,Hotel room,4999,1,0,,,10,331
36785138,"Great view, in the middle of Södermalm",276496914,Pelle,,Södermalms,59.31177,18.0733,Private room,362,1,0,,,1,62
36786378,Urban studio apartment - Perfect for couple,276498459,Carl Richard,,Kungsholmens,59.3382,18.02478,Entire home/apt,949,4,1,2019-08-04,0.54,1,3
36787095,Modern studioapartment 25 min to Stockholm (A1:12),259629999,Louise,,Hässelby-Vällingby,59.3648,17.85814,Hotel room,646,3,5,2019-09-15,3.13,20,282
36787645,Modern and cosy place in the heart of Södermalm,2574072,Måns,,Södermalms,59.30981,18.07615,Entire home/apt,1154,2,10,2019-09-24,6.67,1,3
36790900,Special Homely Apartment With Shared Roof Terrace,135323554,Andreas,,Södermalms,59.31461,18.0948,Entire home/apt,1399,3,10,2019-09-16,5.00,11,0
36791724,Spacious Industrial apartment in central Stockholm,40664783,Turid,,Kungsholmens,59.33764,18.02505,Entire home/apt,1898,3,1,2019-08-15,0.67,2,20
36804666,Studio 3 min walk to Stureplan,98602880,Filippa,,Östermalms,59.3414,18.07728,Entire home/apt,1702,2,10,2019-09-07,4.69,1,143
36813340,One bedroom in the middle of Stockholm,186582007,Emma,,Kungsholmens,59.33445,18.02592,Entire home/apt,900,2,8,2019-09-22,3.38,1,27
36835738,Nationalromantisk villa med extra allt,34663851,Anders,,Enskede-Årsta-Vantörs,59.28497,18.07901,Entire home/apt,1203,2,1,2019-08-12,0.63,1,0
36837649,Modern lägenhet nära t-banan,276866522,Amir,,Rinkeby-Tensta,59.41522,17.92136,Entire home/apt,753,2,2,2019-08-25,1.58,1,28
36839322,1000,276884356,Rambo,,Rinkeby-Tensta,59.40459,17.9426,Private room,294,2,2,2019-08-23,0.94,2,22
36840203,August short term Rent 3 metro stops to city,9625820,Cedric,,Östermalms,59.35387,18.09032,Entire home/apt,450,1,1,2019-08-26,0.88,1,0
36842176,Mysig lägenhet på centrala Kungsholmen,10635655,Oscar,,Kungsholmens,59.33209,18.01729,Entire home/apt,851,2,0,,,2,0
36842353,Light and spacious room to rent close to the city!,12988149,Johan,,Enskede-Årsta-Vantörs,59.28946,18.09312,Private room,401,2,10,2019-09-22,4.35,1,139
36849636,Hogstein hotel,276962995,Jacob,,Norrmalms,59.31996,18.09321,Entire home/apt,470,1,0,,,1,222
36857815,"Exclusive central two storey apt, roof top terrace",62339344,Henrik,,Norrmalms,59.34424,18.05255,Entire home/apt,3503,3,1,2019-09-02,1,1,12
36876568,Entire apartment in Södermalm - Stockholm City,1256733,Cacau,,Södermalms,59.31667,18.07915,Entire home/apt,1096,1,5,2019-09-09,2.46,2,98
36880057,Top location and cozy apartment in Södermalm,221333502,Yas,,Södermalms,59.31514,18.07061,Entire home/apt,998,1,3,2019-09-03,2.37,4,32
36890956,Cozy flat with balcony in lovely Södermalm,262763804,Johanna,,Södermalms,59.31144,18.07043,Entire home/apt,704,1,4,2019-09-22,2.45,1,0
36896319,City retro apartment in the middle of Old town!,187443566,Belinda,,Södermalms,59.32315,18.07504,Entire home/apt,1702,1,23,2019-09-24,10.00,1,234
36896861,Loft apartment in Aspudden/Vinterviken,85191867,Nino,,Hägersten-Liljeholmens,59.30714,18.00332,Entire home/apt,704,3,0,,,1,178
36897238,Jätte fin utsikt,276884356,Rambo,,Rinkeby-Tensta,59.40593,17.94091,Private room,802,2,0,,,2,357
36900048,Ängbypark,272788309,Agnes,,Bromma,59.33619,17.89177,Entire home/apt,607,7,2,2019-08-22,1.20,2,331
36909966,"Modern och öppen lägenhet med modern kök, badrum",277408520,Hoshang,,Enskede-Årsta-Vantörs,59.28706,18.09881,Entire home/apt,998,5,0,,,1,71
36910594,Cozy living in central Stockholm,277416213,Daniel,,Kungsholmens,59.3302,18.0294,Private room,1096,1,10,2019-09-22,7.14,1,39
36925358,"A room in the middle of Södermalm, SOFO, Stockholm",13171028,Synnöve,,Södermalms,59.31196,18.07961,Private room,704,2,10,2019-09-16,4.76,1,149
36925986,"Elegant & light 3 room apartment in SoFo, 97sqm",240767680,Julius Apartment,,Södermalms,59.31424,18.08222,Entire home/apt,1497,1,0,,,2,177
36927101,"Spacious and quiet, 10 minutes from city",12629233,Lena,,Kungsholmens,59.33591,18.01548,Private room,1497,2,2,2019-08-16,0.97,1,18
36942877,Charming room - historic flat in the heart of NoFo,97292,Emelie,,Södermalms,59.31499,18.0753,Private room,949,2,12,2019-09-15,6.10,1,162
36965385,Rum i lugn lägenhet nära Stockholmsmässan,147946703,Åsa,,Enskede-Årsta-Vantörs,59.28266,18.03973,Private room,294,4,0,,,1,57
36999596,"Söker skötsam kvinna, bo",278134342,Sylvi,,Enskede-Årsta-Vantörs,59.261,18.04967,Private room,5997,1,0,,,1,365
37009571,★ Luxurious & sunny design apt. ☽ Södermalm ★,2082565,Amanda,,Södermalms,59.3174,18.05991,Entire home/apt,998,2,3,2019-09-08,1.36,1,18
37009746,Cozy apartment in Södermalm,65503222,Izabella,,Södermalms,59.30883,18.06475,Entire home/apt,1203,3,2,2019-08-24,1.36,1,353
37012919,Neat Apartment with Great Communications,15086527,Daniel,,Östermalms,59.34725,18.06933,Entire home/apt,998,3,10,2019-08-16,4.76,1,8
37025483,"Bright, Spacious Apartment in Sundbyberg",12053933,Manuela,,Spånga-Tensta,59.37663,17.93267,Entire home/apt,1203,2,0,,,1,63
37029719,Apartment in Stockholm,243963031,Joacim,,Hässelby-Vällingby,59.37182,17.84076,Entire home/apt,646,1,3,2019-09-01,2.73,6,0
37037318,Aifu Family Resort Apartment,278468046,Maggie,,Kungsholmens,59.32393,18.04591,Entire home/apt,479,5,0,,,1,118
37038341,Dafeng Holiday Apartment,278474194,Maud,,Norrmalms,59.33895,18.02995,Entire home/apt,489,1,0,,,1,210
37044776,Whole apartment in the downtown,138321032,Sophie,,Norrmalms,59.34808,18.05174,Entire home/apt,802,1,1,2019-09-15,1,2,7
37046352,Central cozy 59 m2 flat in the trendy Södermalm!,30427404,Aurélien,,Södermalms,59.31448,18.06602,Entire home/apt,822,2,4,2019-09-22,1.88,1,9
37047043,Bright and large room 3 min from metro station,38428648,Viola,,Hägersten-Liljeholmens,59.29737,17.97169,Private room,264,1,1,2019-07-31,0.50,2,0
37048033,"Bright, spacious apartment 3 min from metro line",38428648,Viola,,Hägersten-Liljeholmens,59.29373,17.97279,Entire home/apt,401,1,8,2019-08-31,4.36,2,0
